V5001,V5002,V5003,case_number,V5005,V5006,V5007,V5008,V5009,V5010,V5011
5,3,AR0190000,YA1Z-023HWVS,20160704,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023J7VS,20160716,1,25,M,W,2,U
5,3,AR0190000,YA1Z-023J7VS,20160716,2,24,F,W, ,U
5,3,AR0190000,YA1Z-023JJVS,20160717,1,29,M,W,1,U
5,3,AR0190000,YA1Z-023JQVS,20160713,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023M5VS,20160711,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023M7VS,20160707,1,17,M,B,1,U
5,3,AR0190000,YA1Z-023MJVS,20160710,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023MPVS,20160701,1,15,M,B,1,U
5,3,AR0190000,YA1Z-023MYVS,20160708,1,34,M,W,1,U
5,3,AR0190000,YA1Z-023ZQVS,20160727,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023ZWVS,20160727,1,0,U,U,1,U
5,3,AR0190000,YA1Z-023ZYVS,20160726,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0830JVS,20160222,1,37,M,W,1,U
5,3,AR0190000,YA1Z-0830PVS,20160220,1,58,M,B,1,U
5,3,AR0190000,YA1Z-0830YVS,20160218,1,51,M,W,1,U
5,3,AR0190000,YA1Z-083H4VS,20160203,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083HQVS,20160201,1,15,F,W,2,U
5,3,AR0190000,YA1Z-083HQVS,20160201,2,14,M,W, ,U
5,3,AR0190000,YA1Z-083JJVS,20160217,1,44,M,W,1,U
5,3,AR0190000,YA1Z-083JKVS,20160217,1,39,M,W,4,U
5,3,AR0190000,YA1Z-083JKVS,20160217,2,56,M,W, ,U
5,3,AR0190000,YA1Z-083JKVS,20160217,3,51,F,W, ,U
5,3,AR0190000,YA1Z-083JKVS,20160217,4,45,F,W, ,U
5,3,AR0190000,YA1Z-083JLVS,20160201,1,23,M,W,1,U
5,3,AR0190000,YA1Z-083JYVS,20160217,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083M4VS,20160211,1,69,M,W,1,U
5,3,AR0190000,YA1Z-083M5VS,20160214,1,38,F,W,1,U
5,3,AR0190000,YA1Z-083M7VS,20160213,1,17,F,W,1,U
5,3,AR0190000,YA1Z-083MJVS,20160216,1,39,M,W,1,U
5,3,AR0190000,YA1Z-083MPVS,20160210,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083MQVS,20160209,1,47,M,W,1,U
5,3,AR0190000,YA1Z-083MYVS,20160216,1,51,F,W,1,U
5,3,AR0190000,YA1Z-083Z4VS,20160225,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083ZPVS,20160225,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083ZQVS,20160223,1,0,U,U,1,U
5,3,AR0190000,YA1Z-083ZWVS,20160226,1,56,M,W,2,U
5,3,AR0190000,YA1Z-083ZWVS,20160226,2,39,M,W, ,U
5,3,AR0190000,YA1Z-09305VS,20160327,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0930LVS,20160320,1,34,M,W,1,U
5,3,AR0190000,YA1Z-0930WVS,20160320,1,54,F,W,1,U
5,3,AR0190000,YA1Z-093H5VS,20160310,1,51,M,U,1,U
5,3,AR0190000,YA1Z-093HKVS,20160308,1,69,M,W,1,U
5,3,AR0190000,YA1Z-093HLVS,20160303,1,0,U,U,1,U
5,3,AR0190000,YA1Z-093J7VS,20160316,1,25,F,W,1,U
5,3,AR0190000,YA1Z-093JLVS,20160316,1,35,M,W,1,U
5,3,AR0190000,YA1Z-093M5VS,20160314,1,32,M,W,1,N
5,3,AR0190000,YA1Z-093M7VS,20160312,1,0,U,U,1,U
5,3,AR0190000,YA1Z-093MKVS,20160314,1,0,M,U,1,U
5,3,AR0190000,YA1Z-093MLVS,20160313,1,51,F,W,1,U
5,3,AR0190000,YA1Z-093MYVS,20160314,1,0,U,U,1,U
5,3,AR0190000,YA1Z-093Z4VS,20160328,1,23,M,W,1,U
5,3,AR0190000,YA1Z-093Z5VS,20160331,1,39,M,W,1,U
5,3,AR0190000,YA1Z-093ZJVS,20160329,1,45,M,W,1,U
5,3,AR0190000,YA1Z-093ZPVS,20160324,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A304VS,20160124,1,38,M,W,2,U
5,3,AR0190000,YA1Z-0A304VS,20160124,2,29,M,B, ,U
5,3,AR0190000,YA1Z-0A305VS,20160127,1,0,M,W,1,U
5,3,AR0190000,YA1Z-0A307VS,20160122,1,36,M,W,1,U
5,3,AR0190000,YA1Z-0A30LVS,20160127,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A30PVS,20160123,1,49,M,W,1,U
5,3,AR0190000,YA1Z-0A30WVS,20160125,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A3HJVS,20160105,1,49,M,W,1,U
5,3,AR0190000,YA1Z-0A3HKVS,20160105,1,37,M,B,2,U
5,3,AR0190000,YA1Z-0A3HKVS,20160105,2,30,F,W, ,U
5,3,AR0190000,YA1Z-0A3HLVS,20160104,1,26,M,W,1,U
5,3,AR0190000,YA1Z-0A3HYVS,20160104,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A3J4VS,20160119,1,29,M,W,1,U
5,3,AR0190000,YA1Z-0A3JJVS,20160117,1,34,M,W,1,U
5,3,AR0190000,YA1Z-0A3JPVS,20160118,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A3JQVS,20160119,1,29,M,W,1,U
5,3,AR0190000,YA1Z-0A3JWVS,20160118,1,30,M,U,1,U
5,3,AR0190000,YA1Z-0A3M4VS,20160108,1,0,M,U,1,U
5,3,AR0190000,YA1Z-0A3M7VS,20160114,1,34,M,B,1,U
5,3,AR0190000,YA1Z-0A3MJVS,20160117,1,52,M,W,1,U
5,3,AR0190000,YA1Z-0A3ZJVS,20160119,1,30,M,U,1,U
5,3,AR0190000,YA1Z-0A3ZKVS,20160203,1,29,M,W,1,U
5,3,AR0190000,YA1Z-0A3ZWVS,20160129,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0A3ZYVS,20160103,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G304VS,20160920,1,26,M,B,1,U
5,3,AR0190000,YA1Z-0G305VS,20160923,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G307VS,20160920,1,38,M,W,1,U
5,3,AR0190000,YA1Z-0G30JVS,20160921,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G30KVS,20160926,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G30YVS,20160920,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3HQVS,20160901,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3HWVS,20160904,1,26,F,W,1,U
5,3,AR0190000,YA1Z-0G3JKVS,20160914,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3JQVS,20160918,1,43,M,W,1,U
5,3,AR0190000,YA1Z-0G3JWVS,20160917,1,35,M,W,1,U
5,3,AR0190000,YA1Z-0G3MKVS,20160913,1,26,M,W,1,U
5,3,AR0190000,YA1Z-0G3MQVS,20160923,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3U4VS,20160916,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3UWVS,20160929,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3ZPVS,20160921,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3ZQVS,20160923,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0G3ZYVS,20160924,1,50,M,W,1,U
5,3,AR0190000,YA1Z-0H305VS,20160531,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H307VS,20160526,1,0,M,W,1,U
5,3,AR0190000,YA1Z-0H30JVS,20160530,1,50,M,W,1,U
5,3,AR0190000,YA1Z-0H30KVS,20160528,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H30LVS,20160524,1,28,M,W,1,U
5,3,AR0190000,YA1Z-0H30PVS,20160522,1,23,M,W,1,U
5,3,AR0190000,YA1Z-0H30QVS,20160520,1,33,M,B,1,U
5,3,AR0190000,YA1Z-0H3HJVS,20160505,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H3HKVS,20160508,1,24,F,W,1,U
5,3,AR0190000,YA1Z-0H3HWVS,20160502,1,49,F,W,1,U
5,3,AR0190000,YA1Z-0H3J4VS,20160518,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H3J7VS,20160519,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H3JJVS,20160522,1,29,M,B,1,U
5,3,AR0190000,YA1Z-0H3JKVS,20160523,1,60,M,B,1,U
5,3,AR0190000,YA1Z-0H3JWVS,20160518,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H3JYVS,20160520,1,29,M,B,2,U
5,3,AR0190000,YA1Z-0H3JYVS,20160520,2,21,M,B, ,U
5,3,AR0190000,YA1Z-0H3M7VS,20160514,1,51,M,W,1,U
5,3,AR0190000,YA1Z-0H3MQVS,20160515,1,18,M,B,1,U
5,3,AR0190000,YA1Z-0H3UQVS,20160531,1,39,M,B,1,U
5,3,AR0190000,YA1Z-0H3Z4VS,20160530,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0H3ZPVS,20160529,1,46,M,W,1,U
5,3,AR0190000,YA1Z-0H3ZQVS,20160529,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K30KVS,20160422,1,17,F,W,1,U
5,3,AR0190000,YA1Z-0K30PVS,20160419,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,1,28,M,U,9,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,2,37,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,3,39,M,W, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,4,22,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,5,19,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,6,20,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,7,25,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,8,33,M,B, ,U
5,3,AR0190000,YA1Z-0K3H4VS,20160402,9,19,M,B, ,U
5,3,AR0190000,YA1Z-0K3H7VS,20160407,1,40,F,B,1,U
5,3,AR0190000,YA1Z-0K3HJVS,20160407,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3HLVS,20160405,1,44,F,W,1,U
5,3,AR0190000,YA1Z-0K3HQVS,20160401,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3HYVS,20160406,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3J4VS,20160415,1,24,M,U,1,U
5,3,AR0190000,YA1Z-0K3J5VS,20160416,1,21,F,W,1,U
5,3,AR0190000,YA1Z-0K3J7VS,20160404,1,23,M,W,1,U
5,3,AR0190000,YA1Z-0K3JJVS,20160418,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3JKVS,20160416,1,33,M,W,1,U
5,3,AR0190000,YA1Z-0K3JQVS,20160412,1,57,M,W,1,U
5,3,AR0190000,YA1Z-0K3JWVS,20160415,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3M4VS,20160409,1,46,M,W,1,U
5,3,AR0190000,YA1Z-0K3M7VS,20160328,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3MKVS,20160412,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3MQVS,20160409,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3MWVS,20160409,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3MYVS,20160411,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3U4VS,20160430,1,32,F,B,3,U
5,3,AR0190000,YA1Z-0K3U4VS,20160430,2,35,M,B, ,U
5,3,AR0190000,YA1Z-0K3U4VS,20160430,3,42,M,B, ,U
5,3,AR0190000,YA1Z-0K3U7VS,20160425,1,0,F,W,1,U
5,3,AR0190000,YA1Z-0K3UPVS,20160426,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0K3UWVS,20160430,1,38,F,B,1,U
5,3,AR0190000,YA1Z-0K3UYVS,20160429,1,32,M,B,1,U
5,3,AR0190000,YA1Z-0K3Z4VS,20160420,1,43,M,U,1,U
5,3,AR0190000,YA1Z-0K3Z5VS,20160426,1,36,F,W,1,U
5,3,AR0190000,YA1Z-0K3ZPVS,20160423,1,39,M,B,1,U
5,3,AR0190000,YA1Z-0K3ZWVS,20160421,1,33,M,W,1,U
5,3,AR0190000,YA1Z-0K3ZYVS,20160422,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N30KVS,20160823,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N30WVS,20160825,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N30YVS,20160823,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3HJVS,20160805,1,33,M,W,1,U
5,3,AR0190000,YA1Z-0N3HKVS,20160808,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3HLVS,20160804,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3HQVS,20160802,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3HYVS,20160806,1,24,F,W,1,U
5,3,AR0190000,YA1Z-0N3JJVS,20160813,1,23,M,B,2,U
5,3,AR0190000,YA1Z-0N3JJVS,20160813,2,31,M,B, ,U
5,3,AR0190000,YA1Z-0N3JKVS,20160817,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3JLVS,20160817,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3JWVS,20160816,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3M4VS,20160811,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3M5VS,20160815,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3M7VS,20160814,1,54,M,W,1,U
5,3,AR0190000,YA1Z-0N3MJVS,20160814,1,37,M,W,1,U
5,3,AR0190000,YA1Z-0N3MKVS,20160812,1,48,M,W,1,U
5,3,AR0190000,YA1Z-0N3MLVS,20160813,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3MYVS,20160813,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3UPVS,20160822,1,24,M,B,2,U
5,3,AR0190000,YA1Z-0N3UPVS,20160822,2,25,M,B, ,U
5,3,AR0190000,YA1Z-0N3Z4VS,20160830,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3Z7VS,20160829,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3ZJVS,20160824,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0N3ZKVS,20160901,1,13,M,W,1,U
5,3,AR0190000,YA1Z-0N3ZQVS,20160901,1,39,M,W,1,U
5,3,AR0190000,YA1Z-0X304VS,20160611,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X305VS,20160609,1,33,M,B,2,U
5,3,AR0190000,YA1Z-0X305VS,20160609,2,44,M,B, ,U
5,3,AR0190000,YA1Z-0X30JVS,20160613,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X30PVS,20160609,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X30WVS,20160613,1,45,M,W,1,U
5,3,AR0190000,YA1Z-0X3H5VS,20160606,1,25,M,W,1,U
5,3,AR0190000,YA1Z-0X3HKVS,20160606,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3HYVS,20160602,1,33,M,B,1,U
5,3,AR0190000,YA1Z-0X3IPVS,20160627,1,46,M,W,1,U
5,3,AR0190000,YA1Z-0X3J5VS,20160608,1,57,F,W,1,U
5,3,AR0190000,YA1Z-0X3J7VS,20160608,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3JPVS,20160608,1,41,M,W,1,U
5,3,AR0190000,YA1Z-0X3JQVS,20160608,1,33,F,B,1,U
5,3,AR0190000,YA1Z-0X3MJVS,20160607,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3MLVS,20160603,1,25,M,B,1,U
5,3,AR0190000,YA1Z-0X3MYVS,20160606,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3N4VS,20160630,1,50,M,W,1,U
5,3,AR0190000,YA1Z-0X3NPVS,20160630,1,0,M,W,1,U
5,3,AR0190000,YA1Z-0X3NQVS,20160630,1,35,M,B,1,U
5,3,AR0190000,YA1Z-0X3U5VS,20160624,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3U7VS,20160622,1,51,M,W,1,U
5,3,AR0190000,YA1Z-0X3UYVS,20160622,1,43,M,W,1,U
5,3,AR0190000,YA1Z-0X3Z4VS,20160617,1,57,M,W,1,U
5,3,AR0190000,YA1Z-0X3Z5VS,20160620,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3Z7VS,20160617,1,31,F,B,1,U
5,3,AR0190000,YA1Z-0X3ZJVS,20160619,1,71,F,W,1,U
5,3,AR0190000,YA1Z-0X3ZKVS,20160619,1,36,M,W,1,U
5,3,AR0190000,YA1Z-0X3ZLVS,20160615,1,42,M,W,1,U
5,3,AR0190000,YA1Z-0X3ZWVS,20160620,1,0,U,U,1,U
5,3,AR0190000,YA1Z-0X3ZYVS,20160618,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W304VS,20161027,1,0,F,W,1,U
5,3,AR0190000,YA1Z-1W30JVS,20161026,1,33,M,W,1,U
5,3,AR0190000,YA1Z-1W30QVS,20161022,1,45,M,W,1,U
5,3,AR0190000,YA1Z-1W30WVS,20161025,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W30YVS,20161026,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3H5VS,20161010,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3HLVS,20161011,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3HQVS,20161006,1,29,M,W,2,U
5,3,AR0190000,YA1Z-1W3HQVS,20161006,2,26,M,W, ,U
5,3,AR0190000,YA1Z-1W3HYVS,20161011,1,38,M,W,1,U
5,3,AR0190000,YA1Z-1W3JJVS,20161024,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3JPVS,20161023,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3JYVS,20161024,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3M7VS,20161018,1,0,U,U,1,U
5,3,AR0190000,YA1Z-1W3MYVS,20161019,1,46,M,B,1,U
5,3,AR0190100,2-MQ-21MD I,20160106,1,34,M,W,1,N
5,3,AR0190100,2-MQ-51MD I,20160114,1,33,M,B,1,N
5,3,AR0190100,2-MQ-91MD I,20160108,0, , , ,1, 
5,3,AR0190100,2-MQ-Q1MD I,20160117,1,28,M,W,2,N
5,3,AR0190100,2-MQ-Q1MD I,20160117,2,31,M,W, ,U
5,3,AR0190100,2-MQ-S1MD I,20160103,1,19,M,B,2,N
5,3,AR0190100,2-MQ-S1MD I,20160103,2,21,M,B, ,N
5,3,AR0190100,2-MQ351MD I,20160408,1,24,M,W,1,N
5,3,AR0190100,2-MQ3F1MD I,20160318,0, , , ,1, 
5,3,AR0190100,2-MQ3H1MD I,20160331,1,24,M,W,2,N
5,3,AR0190100,2-MQ3H1MD I,20160331,2,23,M,W, ,N
5,3,AR0190100,2-MQ3M1MD I,20160401,0, , , ,1, 
5,3,AR0190100,2-MQ3S1MD I,20160330,0, , , ,1, 
5,3,AR0190100,2-MQ491MD I,20160420,1,29,F,W,1,U
5,3,AR0190100,2-MQ4K1MD I,20160422,0, , , ,1, 
5,3,AR0190100,2-MQ4P1MD I,20160425,0, , , ,1, 
5,3,AR0190100,2-MQ5M1MD I,20160209,0, , , ,1, 
5,3,AR0190100,2-MQ5P1MD I,20160219,1,37,M,W,1,N
5,3,AR0190100,2-MQ5S1MD I,20160204,0, , , ,1, 
5,3,AR0190100,2-MQ791MD I,20160319,1,28,M,W,1,N
5,3,AR0190100,2-MQ7F1MD I,20160310,1,16,M,B,1,N
5,3,AR0190100,2-MQ7H1MD I,20160314,1,0,U,U,1,U
5,3,AR0190100,2-MQE51MD I,20160305,1,0,U,U,1,U
5,3,AR0190100,2-MQEM1MD I,20160219,1,23,M,W,1,N
5,3,AR0190100,2-MQEQ1MD I,20160308,0, , , ,1, 
5,3,AR0190100,2-MQH21MD I,20160517,1,25,F,W,1,N
5,3,AR0190100,2-MQH51MD I,20160523,1,33,M,W,1,N
5,3,AR0190100,2-MQHH1MD I,20160514,1,48,M,W,1,N
5,3,AR0190100,2-MQHK1MD I,20160521,1,35,M,W,1,U
5,3,AR0190100,2-MQHQ1MD I,20160526,1,18,M,W,1,N
5,3,AR0190100,2-MQM21MD I,20160601,1,21,M,B,1,N
5,3,AR0190100,2-MQM91MD I,20160603,1,0,M,B,1,N
5,3,AR0190100,2-MQMF1MD I,20160527,0, , , ,1, 
5,3,AR0190100,2-MQMK1MD I,20160603,1,20,M,B,1,U
5,3,AR0190100,2-MQMQ1MD I,20160608,1,24,M,W,2,N
5,3,AR0190100,2-MQMQ1MD I,20160608,2,26,F,W, ,N
5,3,AR0190100,2-MQV91MD I,20160124,0, , , ,1, 
5,3,AR0190100,2-MQVF1MD I,20160119,1,25,M,W,1,N
5,3,AR0190100,2-MQVM1MD I,20160124,1,25,F,B,1,U
5,3,AR0190100,2-MQVP1MD I,20160131,1,27,M,B,1,U
5,3,AR0190100,2-MQVQ1MD I,20160201,1,31,M,W,1,U
5,3,AR0190100,2-MQVS1MD I,20160121,1,22,M,W,1,N
5,3,AR0190100,2-MQW91MD I,20160505,1,25,F,B,1,N
5,3,AR0190100,2-MQWH1MD I,20160501,1,57,F,W,1,N
5,3,AR0190100,2-MQWM1MD I,20160502,1,20,F,W,1,N
5,3,AR0190100,2-MQWS1MD I,20160429,0, , , ,1, 
5,3,AR0190100,2-MR-51MD I,20160617,1,33,M,W,1,N
5,3,AR0190100,2-MR-91MD I,20160616,1,33,M,W,1,N
5,3,AR0190100,2-MR-H1MD I,20160612,0, , , ,1, 
5,3,AR0190100,2-MR-S1MD I,20160610,1,41,M,B,2,N
5,3,AR0190100,2-MR-S1MD I,20160610,2,47,M,B, ,N
5,3,AR0190100,2-MR3K1MD I,20160915,1,38,M,W,1,U
5,3,AR0190100,2-MR3M1MD I,20160908,1,36,M,W,1,N
5,3,AR0190100,2-MR3P1MD I,20160918,1,18,M,W,1,N
5,3,AR0190100,2-MR421MD I,20160928,0, , , ,1, 
5,3,AR0190100,2-MR491MD I,20160929,1,35,F,W,2,N
5,3,AR0190100,2-MR491MD I,20160929,2,35,M,W, ,U
5,3,AR0190100,2-MR4F1MD I,20160922,0, , , ,1, 
5,3,AR0190100,2-MR4H1MD I,20160923,1,59,U,U,1,U
5,3,AR0190100,2-MR591MD I,20160720,1,25,M,W,1,U
5,3,AR0190100,2-MR5F1MD I,20160710,1,18,M,W,1,N
5,3,AR0190100,2-MR5H1MD I,20160713,1,23,F,W,3,N
5,3,AR0190100,2-MR5H1MD I,20160713,2,29,F,W, ,N
5,3,AR0190100,2-MR5H1MD I,20160713,3,24,M,W, ,N
5,3,AR0190100,2-MR5K1MD I,20160721,1,0,M,W,1,U
5,3,AR0190100,2-MR5M1MD I,20160715,1,25,M,W,1,U
5,3,AR0190100,2-MR5S1MD I,20160620,1,36,F,W,1,N
5,3,AR0190100,2-MR7F1MD I,20160813,0, , , ,1, 
5,3,AR0190100,2-MR7M1MD I,20160819,0, , , ,1, 
5,3,AR0190100,2-MRE21MD I,20160804,1,47,M,W,1,U
5,3,AR0190100,2-MRE51MD I,20160809,1,41,M,W,1,U
5,3,AR0190100,2-MREF1MD I,20160729,1,33,F,W,1,U
5,3,AR0190100,2-MREM1MD I,20160802,1,32,M,W,1,N
5,3,AR0190100,2-MREP1MD I,20160812,1,21,M,W,2,N
5,3,AR0190100,2-MREP1MD I,20160812,2,21,M,W, ,N
5,3,AR0190100,2-MRH51MD I,20161109,1,0,U,U,1,U
5,3,AR0190100,2-MRH91MD I,20161106,1,27,M,W,1,N
5,3,AR0190100,2-MRHK1MD I,20161108,0, , , ,1, 
5,3,AR0190100,2-MRHS1MD I,20161030,1,27,M,B,1,N
5,3,AR0190100,2-MRMF1MD I,20161116,1,17,M,B,3,N
5,3,AR0190100,2-MRMF1MD I,20161116,2,0,M,B, ,N
5,3,AR0190100,2-MRMF1MD I,20161116,3,16,M,B, ,U
5,3,AR0190100,2-MRMM1MD I,20161120,1,23,M,W,2,N
5,3,AR0190100,2-MRMM1MD I,20161120,2,40,M,W, ,U
5,3,AR0190100,2-MRMS1MD I,20161117,0, , , ,1, 
5,3,AR0190100,2-MRV21MD I,20160629,1,26,M,W,1,N
5,3,AR0190100,2-MRV91MD I,20160701,1,28,F,W,1,U
5,3,AR0190100,2-MRVP1MD I,20160707,1,20,M,B,1,U
5,3,AR0190100,2-MRW21MD I,20160925,1,38,M,B,1,N
5,3,AR0190100,2-MRW51MD I,20161022,0, , , ,1, 
5,3,AR0190100,2-MRWF1MD I,20161011,1,26,F,W,1,U
5,3,AR0190100,2-MRWK1MD I,20161001,0, , , ,1, 
5,3,AR0190100,2-MRWM1MD I,20161014,0, , , ,1, 
5,3,AR0190100,2-MRWP1MD I,20161024,1,26,M,B,1,N
5,3,AR0190100,2-MRWQ1MD I,20161026,1,42,M,B,1,N
5,3,AR0190100,2-MW-21MD I,20161217,0, , , ,1, 
5,3,AR0190100,2-MW-51MD I,20161224,0, , , ,1, 
5,3,AR0190100,2-MW-F1MD I,20161208,1,56,F,B,1,U
5,3,AR0190100,2-MW-M1MD I,20161215,1,18,M,W,1,N
5,3,AR0190100,2-MW-P1MD I,20161226,0, , , ,1, 
5,3,AR0190100,1X-H4U70HG1A,20161207,0, , , ,1, 
5,3,AR0190100,1X-H4UF0HG1A,20161209,1,43,M,B,1,N
5,3,AR0190100,1X-H4UX0HG1A,20161220,0, , , ,1, 
5,3,AR0190100,1X-HP-70HG1A,20160118,1,23,M,W,1,N
5,3,AR0190100,1X-HP-80HG1A,20160123,0, , , ,1, 
5,3,AR0190100,1X-HP-O0HG1A,20160122,1,22,M,B,1,U
5,3,AR0190100,1X-HP-P0HG1A,20160201,1,46,M,B,1,N
5,3,AR0190100,1X-HP-X0HG1A,20160124,1,39,M,W,1,N
5,3,AR0190100,1X-HP270HG1A,20160327,0, , , ,1, 
5,3,AR0190100,1X-HP2R0HG1A,20160407,1,21,M,B,1,N
5,3,AR0190100,1X-HP2X0HG1A,20160403,0, , , ,1, 
5,3,AR0190100,1X-HP2Z0HG1A,20160409,1,25,F,B,1,N
5,3,AR0190100,1X-HP4H0HG1A,20160502,0, , , ,1, 
5,3,AR0190100,1X-HP4X0HG1A,20160503,1,18,M,B,1,N
5,3,AR0190100,1X-HP570HG1A,20160222,1,0,F,B,1,N
5,3,AR0190100,1X-HP5Z0HG1A,20160307,1,21,M,B,1,N
5,3,AR0190100,1X-HP680HG1A,20160319,1,17,M,B,1,U
5,3,AR0190100,1X-HP6K0HG1A,20160323,0, , , ,1, 
5,3,AR0190100,1X-HP6R0HG1A,20160321,1,32,M,W,1,N
5,3,AR0190100,1X-HPB70HG1A,20160412,1,21,M,B,1,N
5,3,AR0190100,1X-HPBP0HG1A,20160428,0, , , ,1, 
5,3,AR0190100,1X-HPBR0HG1A,20160422,0, , , ,1, 
5,3,AR0190100,1X-HPH70HG1A,20160527,1,25,F,W,2,N
5,3,AR0190100,1X-HPH70HG1A,20160527,2,30,M,W, ,N
5,3,AR0190100,1X-HPHX0HG1A,20160601,1,34,M,B,1,N
5,3,AR0190100,1X-HPHZ0HG1A,20160605,1,0,U,U,1,U
5,3,AR0190100,1X-HPKF0HG1A,20160114,1,0,U,U,1,U
5,3,AR0190100,1X-HPKO0HG1A,20160207,0, , , ,1, 
